1438,242159,242164
26,242165,242258
141,242259,242283
1526,242284,242296
2129,242297,242300
2621,242301,242321
2487,242322,242341
1205,242342,242345
2845,242346,242349
412,242350,242352
648,242353,242401
1764,242402,242407
916,242408,242408
57,242409,242410
1902,242411,242411
1750,242412,242412
1298,242413,242413
1938,242414,242493
1640,242494,242498
334,242499,242504
2052,242505,242507
2968,242508,242510
1940,242511,242531
813,242532,242535
1307,242536,242536
2997,242537,242537
1887,242538,242538
2575,242539,242539
1969,242540,242540
1839,242541,242541
2622,242542,242548
2077,242549,242553
845,242554,242567
1456,242568,242570
1300,242571,242577
1788,242578,242580
548,242581,242627
559,242628,242628
1204,242629,242638
879,242639,242644
2033,242645,242650
746,242651,242653
2888,242654,242665
1687,242666,242666
1970,242667,242669
2338,242670,242670
1155,242671,242671
1386,242672,242673
820,242674,242674
1866,242675,242702
342,242703,242708
1405,242709,242728
2454,242729,242729
1322,242730,242730
2563,242731,242732
1729,242733,242733
2612,242734,242734
1924,242735,242735
1255,242736,242754
322,242755,242758
2277,242759,242828
2147,242829,242857
2458,242858,242892
1827,242893,243005
2577,243006,243022
2294,243023,243025
489,243026,243157
1987,243158,243158
192,243159,243159
155,243160,243181
1807,243182,243221
1555,243222,243226
1066,243227,243229
1624,243230,243231
1273,243232,243246
275,243247,243285
1105,243286,243290
1503,243291,243342
2843,243343,243347
1147,243348,243348
1028,243349,243384
2418,243385,243400
2195,243401,243416
2614,243417,243417
790,243418,243418
2470,243419,243421
2908,243422,243424
2107,243425,243425
624,243426,243431
2956,243432,243432
1861,243433,243433
2682,243434,243462
2100,243463,243473
598,243474,243474
1626,243475,243478
2880,243479,243479
1804,243480,243483
1194,243484,243491
2730,243492,243492
461,243493,243495
1072,243496,243505
1391,243506,243511
2989,243512,243512
2797,243513,243513
424,243514,243528
715,243529,243540
966,243541,243542
1465,243543,243543
225,243544,243544
2387,243545,243545
2246,243546,243831
2,243832,243832
1977,243833,243838
2801,243839,243852
1561,243853,243859
200,243860,243861
2296,243862,243864
1309,243865,243900
2341,243901,243901
2376,243902,243903
1337,243904,243908
667,243909,243909
1483,243910,243910
2624,243911,243915
1051,243916,243916
2438,243917,243917
1901,243918,243918
1863,243919,243919
195,243920,243942
2362,243943,243988
2537,243989,243995
907,243996,244000
989,244001,244001
1451,244002,244002
1013,244003,244004
2200,244005,244005
2839,244006,244009
1338,244010,244012
2061,244013,244041
1611,244042,244048
490,244049,244055
1918,244056,244061
871,244062,244063
1910,244064,244096
455,244097,244142
1509,244143,244180
1490,244181,244184
1246,244185,244189
2452,244190,244202
2601,244203,244203
1175,244204,244204
940,244205,244249
2472,244250,244284
1209,244285,244288
2853,244289,244289
2828,244290,244292
525,244293,244293
368,244294,244294
2650,244295,244295
1169,244296,244297
1803,244298,244298
2569,244299,244304
653,244305,244305
1772,244306,244308
1312,244309,244309
1806,244310,244316
669,244317,244318
2238,244319,244319
557,244320,244685
1921,244686,245696
499,245697,245701
1186,245702,245703
2812,245704,245709
721,245710,245712
64,245713,245869
1222,245870,245890
1542,245891,245902
2813,245903,245909
1517,245910,245911
1191,245912,245919
889,245920,245920
1512,245921,246290
2240,246291,246319
2515,246320,246326
1964,246327,246327
2118,246328,246369
1262,246370,246373
2719,246374,246383
991,246384,246390
273,246391,246393
1677,246394,246395
1568,246396,246396
823,246397,246406
2825,246407,246409
1948,246410,246417
2489,246418,246438
2108,246439,246443
1528,246444,246466
1417,246467,246482
2076,246483,246484
1215,246485,246540
2562,246541,246541
410,246542,246546
1104,246547,246549
906,246550,246550
111,246551,246551
1664,246552,246578
1399,246579,246604
2664,246605,246609
1351,246610,246614
163,246615,246665
2044,246666,246669
686,246670,246673
2785,246674,246675
582,246676,248207
2646,248208,248372
83,248373,248385
1551,248386,248414
875,248415,248423
855,248424,248430
1452,248431,248431
2312,248432,248432
2371,248433,248433
897,248434,248436
1606,248437,248475
32,248476,248528
171,248529,248533
2829,248534,248534
52,248535,248536
2964,248537,248539
375,248540,248544
1660,248545,248545
1567,248546,248547
1016,248548,248548
68,248549,248550
1579,248551,248562
421,248563,248563
2950,248564,248564
635,248565,248565
1447,248566,248567
2081,248568,248570
133,248571,248572
1605,248573,248576
372,248577,248588
1696,248589,248590
926,248591,248592
2912,248593,248597
1974,248598,248599
2227,248600,248601
1478,248602,248608
1292,248609,248609
1225,248610,248802
2697,248803,248803
2581,248804,248811
1306,248812,248822
2565,248823,248833
2244,248834,248837
555,248838,248838
1779,248839,248840
1965,248841,248841
1330,248842,248842
2106,248843,248848
12,248849,248859
311,248860,249047
2436,249048,249050
2063,249051,249055
1412,249056,249072
2295,249073,249082
1331,249083,249083
1496,249084,249094
2486,249095,249095
1382,249096,249098
2448,249099,249128
2008,249129,249155
107,249156,249156
2116,249157,249160
844,249161,249161
2726,249162,249162
1449,249163,249163
2094,249164,249166
1715,249167,249334
2062,249335,249337
2133,249338,249338
1117,249339,249439
321,249440,249440
109,249441,249451
789,249472,249483
2048,249484,249486
338,249487,249502
1045,249503,249505
1508,249506,249508
285,249509,249523
2029,249524,249524
2252,249525,249544
327,249545,249549
868,249550,249550
2544,249551,249556
1359,249557,249557
1118,249558,249559
532,249560,249561
1590,249562,249563
1423,249564,249566
2703,249567,249577
175,249578,249581
1811,249582,249582
2173,249583,249587
2707,249588,249588
478,249589,249591
2490,249592,249592
1934,249593,249594
1680,249595,249617
1773,249618,249623
2256,249624,249624
2228,249625,249625
2006,249626,249627
2568,249628,249631
2067,249632,249632
54,249633,249634
949,249635,249640
2370,249641,249643
589,249644,249644
957,249645,249645
222,249646,249646
722,249647,249647
1752,249648,249648
501,249649,249655
2488,249656,249660
1297,249661,249661
527,249662,249662
2999,249663,249663
454,249664,249682
538,249683,249685
2288,249686,249686
2556,249687,249688
2852,249689,249689
1665,249690,249691
1704,249692,249693
692,249694,249717
2799,249718,249721
668,249722,249723
1263,249724,249724
2528,249725,249725
2204,249726,249748
867,249749,249751
2504,249752,249752
2605,249753,249807
336,249808,249939
2541,249940,249956
2675,249957,249967
2740,249968,249971
2259,249972,249972
380,249973,249974
1869,249975,249987
1843,249988,249988
2047,249989,249990
779,249991,249991
2618,249992,249992
673,249993,249994
2399,249995,249996
1844,249997,249998
358,249999,249999
